_id,Composition,Reference,Is_Amorphous?,Casting,Type,Size_Measure,Size1,Size2,Characterization,From,Tg_[K],Tl_[K],DOI,Dmax_[mm],Tx_[K],Tm_[K],Melting,Environment,Sigma_[Mpa],Zmax_[mm],E_[GPA],Possion's_Ratio,v,Rc_[K/s],Fracture_Strength_[MPa],G_[GPa],Density_[g/cm^3]
60490a203e6da430a7212a57,B19.2Co36Fe36Nb4Si4.8,,,,,,,,,Ben,820.0,1397.0,10.1016/j.jallcom.2008.07.087,5.0,870.0,,,,,,,,,,,,
60490a203e6da430a7212a58,B19.2Co43.2Fe28.8Nb4Si4.8,"Inoue, A., Shen, B. L., & Chang, C. T. (2006). Fe- and Co-based bulk glassy alloys with ultrahigh strength of over 4000MPa. Intermetallics, 14(8-9), 936–944.",AM,Melt Cast,Rod,,,,,Carter,823.0,1418.0,10.1016/j.intermet.2006.01.038,4.0,865.0,,,,,,,,,,,,
60490a203e6da430a7212a59,B19.2Co43.2Fe28.8Nb4Si4.8,,,,,,,,,Lane,823.0,1418.0,10.1016/j.jallcom.2008.07.087,4.0,865.0,,,,,,,,,,,,
60490a203e6da430a7212a5a,B19.2Co43.2Fe28.8Nb4Si4.8,,,,,,,,,Ben,823.0,1418.0,10.1016/j.jallcom.2008.07.087,4.0,865.0,,,,,,,,,,,,
60490a203e6da430a7212a5b,B19.2Co50.4Fe21.6Nb4Si4.8,"Inoue, A., Shen, B. L., & Chang, C. T. (2006). Fe- and Co-based bulk glassy alloys with ultrahigh strength of over 4000MPa. Intermetallics, 14(8-9), 936–944.",AM,Melt Cast,Rod,,,,,Carter,820.0,1430.0,10.1016/j.intermet.2006.01.038,3.5,860.0,,,,,,,,,,,,
60490a203e6da430a7212a5c,B19.2Co50.4Fe21.6Nb4Si4.8,,,,,,,,,Ben,820.0,1430.0,10.1016/j.jallcom.2008.07.087,3.5,860.0,,,,,,,,,,,,
60490a203e6da430a7212a5d,B19.2Co50.4Fe21.6Nb4Si4.8,,,,,,,,,Lane,820.0,1430.0,10.1016/j.jallcom.2008.07.087,3.5,860.0,,,,,,,,,,,,
60490a203e6da430a7212a5e,B19.2Co57.6Fe14.4Nb4Si4.8,,,,,,,,,Ben,813.0,1445.0,10.1016/j.jallcom.2008.07.087,2.5,853.0,,,,,,,,,,,,
60490a203e6da430a7212a5f,B19.2Co57.6Fe14.4Nb4Si4.8,"Inoue, A., Shen, B. L., & Chang, C. T. (2006). Fe- and Co-based bulk glassy alloys with ultrahigh strength of over 4000MPa. Intermetallics, 14(8-9), 936–944.",AM,Melt Cast,Rod,,,,,Carter,813.0,1445.0,10.1016/j.intermet.2006.01.038,2.5,853.0,,,,,,,,,,,,
60490a203e6da430a7212a60,B19.2Co57.6Fe14.4Nb4Si4.8,,,,,,,,,Lane,813.0,1445.0,10.1016/j.jallcom.2008.07.087,2.5,853.0,,,,,,,,,,,,
60490a203e6da430a7212a61,B19.2Co64.8Fe7.2Nb4Si4.8,"Inoue, A., Shen, B. L., & Chang, C. T. (2006). Fe- and Co-based bulk glassy alloys with ultrahigh strength of over 4000MPa. Intermetallics, 14(8-9), 936–944.",AM,Melt Cast,Rod,,,,,Carter,803.0,1457.0,10.1016/j.intermet.2006.01.038,2.0,843.0,,,,,,,,,,,,
60490a203e6da430a7212a62,B19.2Co64.8Fe7.2Nb4Si4.8,,,,,,,,,Ben,803.0,1457.0,10.1016/j.jallcom.2008.07.087,2.0,843.0,,,,,,,,,,,,
60490a203e6da430a7212a63,B19.2Co64.8Fe7.2Nb4Si4.8,,,,,,,,,Lane,803.0,1457.0,10.1016/j.jallcom.2008.07.087,2.0,843.0,,,,,,,,,,,,
60490a203e6da430a7212a64,B19.2Co7.2Fe64.8Nb4Si4.8,,,,,,,,,Lane,832.0,1460.0,10.1016/j.jallcom.2008.07.087,2.0,877.0,,,,,,,,,,,,
60490a203e6da430a7212a65,B19.2Co7.2Fe64.8Nb4Si4.8,,,,,,,,,Ben,832.0,1460.0,10.1016/j.jallcom.2008.07.087,2.0,877.0,,,,,,,,,,,,
60490a203e6da430a7212a66,B19.2Co7.2Fe64.8Nb4Si4.8,"Q.J. Chen, J. Shen, D.L. Zhang, H.B. Fan, J.F. Sun, D.G. McCartney, Mater.Sci. Eng. A 433 (2006) 155. ",AM,Melt Cast,Rod,,,,,Carter,832.0,1460.0,10.1016/j.msea.2006.06.053,2.0,877.0,,,,3900.0,,190.0,,,,,,
60490a203e6da430a7212a67,B19.2Fe14.4Nb4Ni57.6Si4.8,,,,,,,,,Lane,755.0,1381.0,10.1016/j.jallcom.2008.07.087,2.0,795.0,,,,,,,,,,,,
60490a203e6da430a7212a68,B19.2Fe14.4Nb4Ni57.6Si4.8,"B.L. Shen, C.T. Chang, A. Inoue, Appl. Phys. Lett. 88 (2006) 201903.",AM,Melt Cast,Rod,,,,,Carter,755.0,1381.0,10.1063/1.2204440,2.0,795.0,,,,,,172.0,,,,,,
60490a203e6da430a7212a69,B19.2Fe14.4Nb4Ni57.6Si4.8,,,,,,,,,Ben,755.0,1381.0,10.1016/j.jallcom.2008.07.087,2.0,795.0,,,,,,,,,,,,
60490a203e6da430a7212a6a,B19.2Fe21.6Nb4Ni50.4Si4.8,,,,,,,,,Lane,750.0,1356.0,10.1016/j.jallcom.2008.07.087,2.5,795.0,,,,,,,,,,,,
60490a203e6da430a7212a6b,B19.2Fe21.6Nb4Ni50.4Si4.8,,,,,,,,,Ben,750.0,1356.0,10.1016/j.jallcom.2008.07.087,2.5,795.0,,,,,,,,,,,,
60490a203e6da430a7212a6c,B19.2Fe21.6Nb4Ni50.4Si4.8,"B.L. Shen, C.T. Chang, A. Inoue, Appl. Phys. Lett. 88 (2006) 201903.",AM,Melt Cast,Rod,,,,,Carter,750.0,1356.0,10.1063/1.2204440,2.5,795.0,,,,,,179.0,,,,,,
60490a203e6da430a7212a6d,B19.2Fe28.8Nb4Ni43.2Si4.8,,,,,,,,,Lane,745.0,1348.0,10.1016/j.jallcom.2008.07.087,3.0,795.0,,,,,,,,,,,,
60490a203e6da430a7212a6e,B19.2Fe28.8Nb4Ni43.2Si4.8,"B.L. Shen, C.T. Chang, A. Inoue, Appl. Phys. Lett. 88 (2006) 201903.",AM,Melt Cast,Rod,,,,,Carter,745.0,1348.0,10.1063/1.2204440,3.0,795.0,,,,,,186.0,,,,,,
60490a203e6da430a7212a6f,B19.2Fe28.8Nb4Ni43.2Si4.8,,,,,,,,,Ben,745.0,1348.0,10.1016/j.jallcom.2008.07.087,3.0,795.0,,,,,,,,,,,,
60490a203e6da430a7212a70,B19.2Fe66.24Nb4Si4.8Tb5.76,"Li, J. W., He, A. N., & Shen, B. L. (2014). Effect of Tb addition on the thermal stability, glass-forming ability and magnetic properties of Fe–B–Si–Nb bulk metallic glass. Journal of Alloys and Compounds, 586, S46–S49.",AM,Melt Cast,Rod,,,,,Carter,952.0,1411.0,10.1016/j.jallcom.2012.09.087,3.0,1012.0,,,,,,,,,,,,
60490a203e6da430a7212a71,B19.2Fe67.2Nb4Si4.8Tb4.8,"Li, J. W., He, A. N., & Shen, B. L. (2014). Effect of Tb addition on the thermal stability, glass-forming ability and magnetic properties of Fe–B–Si–Nb bulk metallic glass. Journal of Alloys and Compounds, 586, S46–S49.",AM,Melt Cast,Rod,,,,,Carter,935.0,1396.0,10.1016/j.jallcom.2012.09.087,3.5,995.0,,,,,,,,,,,,
60490a203e6da430a7212a72,B19.2Fe68.16Nb4Si4.8Tb3.84,"Li, J. W., He, A. N., & Shen, B. L. (2014). Effect of Tb addition on the thermal stability, glass-forming ability and magnetic properties of Fe–B–Si–Nb bulk metallic glass. Journal of Alloys and Compounds, 586, S46–S49.",AM,Melt Cast,Rod,,,,,Carter,869.0,1397.0,10.1016/j.jallcom.2012.09.087,3.5,969.0,,,,,,,,,,,,
60490a203e6da430a7212a73,B19.2Fe69.12Nb3.84Si3.84Y4,"J.M. Park, J.S. Park, J.H. Na, D.H. Kim, Mater. Sci. Eng. A 435–436 (2006)",AM,Melt Cast,Rod,,,,,Carter,905.0,1424.0,10.1016/j.msea.2006.07.073,3.0,933.0,,,,,,,,,,,,
60490a203e6da430a7212a74,B19.2Fe69.12Nb3.84Si3.84Y4,,,,,,,,,Ben,905.0,1424.0,10.1016/j.jallcom.2008.07.087,3.0,933.0,,,,,,,,,,,,
60490a203e6da430a7212a75,B19.2Fe7.2Nb4Ni64.8Si4.8,,,,,,,,,Ben,762.0,1408.0,10.1016/j.jallcom.2008.07.087,1.0,795.0,,,,,,,,,,,,
60490a203e6da430a7212a76,B19.2Fe7.2Nb4Ni64.8Si4.8,,,,,,,,,Lane,762.0,1408.0,10.1016/j.jallcom.2008.07.087,1.0,795.0,,,,,,,,,,,,
60490a203e6da430a7212a77,B19.2Fe7.2Nb4Ni64.8Si4.8,"Li, J. W., He, A. N., & Shen, B. L. (2014). Effect of Tb addition on the thermal stability, glass-forming ability and magnetic properties of Fe–B–Si–Nb bulk metallic glass. Journal of Alloys and Compounds, 586, S46–S49.",AM,Melt Cast,Rod,,,,,Carter,762.0,1408.0,10.1016/j.jallcom.2012.09.087,1.0,795.0,,,,,,,,,,,,
60490a203e6da430a7212a78,B19.2Fe71.04Nb4Si4.8Tb0.96,"Li, J. W., He, A. N., & Shen, B. L. (2014). Effect of Tb addition on the thermal stability, glass-forming ability and magnetic properties of Fe–B–Si–Nb bulk metallic glass. Journal of Alloys and Compounds, 586, S46–S49.",AM,Melt Cast,Rod,,,,,Carter,836.0,1459.0,10.1016/j.jallcom.2012.09.087,1.0,882.0,,,,,,,,,,,,
60490a203e6da430a7212a79,B19.2Fe72Nb4Si4.8,"Q.J. Chen, J. Shen, D.L. Zhang, H.B. Fan, J.F. Sun, D.G. McCartney, Mater.Sci. Eng. A 433 (2006) 155. ",AM,Melt Cast,Rod,,,,,Carter,835.0,1475.0,10.1016/j.msea.2006.06.053,1.5,880.0,,,,,,,,,,,,
60490a203e6da430a7212a7a,B19.2Fe72Nb4Si4.8,,,,,,,,,Ben,835.0,1475.0,10.1016/j.jallcom.2008.07.087,1.5,880.0,,,,,,,,,,,,
60490a203e6da430a7212a7b,B19.2Fe72Nb4Si4.8,,,,,,,,,Lane,835.0,1475.0,10.1016/j.jallcom.2008.07.087,1.5,880.0,,,,,,,,,,,,
60490a203e6da430a7212a7c,B19.2Nb4Ni72Si4.8,"B.L. Shen, C.T. Chang, A. Inoue, Appl. Phys. Lett. 88 (2006) 201903.",AM,Melt Cast,Rod,,,,,Carter,770.0,1446.0,10.1063/1.2204440,0.5,795.0,,,,,,,,,,,,
60490a203e6da430a7212a7d,B19.2Nb4Ni72Si4.8,,,,,,,,,Lane,770.0,1446.0,10.1016/j.jallcom.2008.07.087,0.5,795.0,,,,,,,,,,,,
60490a203e6da430a7212a7e,B19.2Nb4Ni72Si4.8,,,,,,,,,Ben,770.0,1446.0,10.1016/j.jallcom.2008.07.087,0.5,795.0,,,,,,,,,,,,
60490a203e6da430a7212a7f,B19.4Fe69.84Nb3.88Si3.88Y3,,,,,,,,,Ben,859.0,1416.0,10.1016/j.jallcom.2008.07.087,4.0,915.0,,,,,,,,,,,,
60490a203e6da430a7212a80,B19.4Fe69.84Nb3.88Si3.88Y3,"J.M. Park, J.S. Park, J.H. Na, D.H. Kim, Mater. Sci. Eng. A 435–436 (2006)",AM,Melt Cast,Rod,,,,,Carter,859.0,1416.0,10.1016/j.msea.2006.07.073,4.0,915.0,,,,,,,,,,,,
60490a203e6da430a7212a81,B19.5Cr24.5Fe56,"Onodera, H.: Sci. Rep. Res. Inst. Tohoku Univ. Ser. A 36 (1992) 200-212.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM  XRD,Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a7212a82,B19.5Fe40.5Ni40,"Warlimont, H., Gordelik, P.: Proc. 5th Int. Conf. Rapidly Quenched Met., W√ºrzburg, Steeb,S., Warlimont, H. (eds.), Elsevier Science Publishers B.V. 1 (1985) 619-622.",AM,Melt Spinning,Ribbon,Width X Thickness,2.0-3.0,0.025-0.04,AES  EMA  SEM  TEM  XRD ,Carter,,,10.1016/B978-0-444-86939-5.50148-2,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7212a83,B19.6Fe70.56Nb3.92Si3.92Y2,"J.M. Park, J.S. Park, J.H. Na, D.H. Kim, Mater. Sci. Eng. A 435–436 (2006)",AM,Melt Cast,Rod,,,,,Carter,855.0,1416.0,10.1016/j.msea.2006.07.073,2.0,903.0,,,,,,,,,,,,
60490a203e6da430a7212a84,B19.6Fe70.56Nb3.92Si3.92Y2,,,,,,,,,Ben,855.0,1416.0,10.1016/j.jallcom.2008.07.087,2.0,903.0,,,,,,,,,,,,
60490a203e6da430a7212a85,B19.7Fe79Sm1.3,"Kazama, N.S., Fujimori, H.: Proc. 4th Int. Conf. Rapidly Quenched Met., Sendai,Masumoto, T., Suzuki, K. (eds.), The Japan Institute of Metals 2 (1982) 799-802.",AM,Deposition,Thin Film,,,,XRD,Carter,,,,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a7212a86,B19.7Fe79Tb1.3,"Kazama, N.S., Fujimori, H.: Proc. 4th Int. Conf. Rapidly Quenched Met., Sendai,Masumoto, T., Suzuki, K. (eds.), The Japan Institute of Metals 2 (1982) 799-802.",AM,Deposition,Thin Film,Diameter X Thickness,30,0.3-0.5,XRD,Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a7212a87,B19.8Fe71.28Nb3.96Si3.96Y1,,,,,,,,,Ben,855.0,1419.0,10.1016/j.jallcom.2008.07.087,2.0,881.0,,,,,,,,,,,,
60490a203e6da430a7212a88,B19.8Fe71.28Nb3.96Si3.96Y1,"J.M. Park, J.S. Park, J.H. Na, D.H. Kim, Mater. Sci. Eng. A 435–436 (2006)",AM,Melt Cast,Rod,,,,,Carter,855.0,1419.0,10.1016/j.msea.2006.07.073,2.0,881.0,,,,,,,,,,,,
60490a203e6da430a7212a89,B19C3Fe78,"Battezzati, L., Riontino, G., Baricco, M., Lucci, A., Marino, F.: J. Non-Cryst. Solids 61-62(1984) 877-882.",AM,Melt Spinning,Ribbon,Width X Thickness,2-Jan,0.02-0.05,XRD ,Carter,,,10.1016/0022-3093(84)90653-7,,,,,,,,,,,,,,
60490a203e6da430a7212a8a,B19Co28.5Fe42.75Mo1Nb4Si4.75,,AM,Melt Casting,Rod,,,,,Carter,818.0,1414.0,10.1016/j.jallcom.2017.02.098,2.0,859.0,,,,,,,,,,,,
60490a203e6da430a7212a8b,B19Co28.5Fe42.75Nb4Si4.75Y1,,AM,Melt Casting,Rod,,,,,Carter,826.0,1410.0,10.1016/j.jallcom.2017.02.098,1.5,882.0,,,,,,,,,,,,
60490a203e6da430a7212a8c,B19Co28.5Fe42.75Nb4Si4.75Zr1,,AM,Melt Casting,Rod,,,,,Carter,825.0,1396.0,10.1016/j.jallcom.2017.02.098,2.0,866.0,,,,,,,,,,,,
60490a203e6da430a7212a8d,B19Fe20.5Ni60.5,"Warlimont, H., Gordelik, P.: Proc. 5th Int. Conf. Rapidly Quenched Met., W√ºrzburg, Steeb,S., Warlimont, H. (eds.), Elsevier Science Publishers B.V. 1 (1985) 619-622.",AM,Melt Spinning,Ribbon,Width X Thickness,2.0-3.0,0.025-0.04,AES  EMA  SEM  TEM  XRD ,Carter,,,10.1016/B978-0-444-86939-5.50148-2,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7212a8e,B19Fe22Ni59,"Ward, K.D., Crangle, J., Davies, H.A.: Proc. 4th Int. Conf. Rapidly Quenched Met., Sendai,Masumoto, T., Suzuki, K. (eds.), The Japan Institute of Metals 2 (1982) 1141-1144.",AM,Melt Spinning,Ribbon,,,,AES  EMA  TEM  XRD ,Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a7212a8f,B19Fe30.5Ni50.5,"Ward, K.D., Crangle, J., Davies, H.A.: Proc. 4th Int. Conf. Rapidly Quenched Met., Sendai,Masumoto, T., Suzuki, K. (eds.), The Japan Institute of Metals 2 (1982) 1141-1144.",AM,Melt Spinning,Ribbon,,,,AES  EMA  TEM  XRD ,Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a7212a90,B19Fe39Ni42,"Ward, K.D., Crangle, J., Davies, H.A.: Proc. 4th Int. Conf. Rapidly Quenched Met., Sendai,Masumoto, T., Suzuki, K. (eds.), The Japan Institute of Metals 2 (1982) 1141-1144.",AM,Melt Spinning,Ribbon,,,,AES  EMA  TEM  XRD ,Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a7212a91,B19Fe61Ni20,"Warlimont, H., Gordelik, P.: Proc. 5th Int. Conf. Rapidly Quenched Met., W√ºrzburg, Steeb,S., Warlimont, H. (eds.), Elsevier Science Publishers B.V. 1 (1985) 619-622.",AM,Melt Spinning,Ribbon,Width X Thickness,2.0-3.0,0.025-0.04,AES  EMA  SEM  TEM  XRD ,Carter,,,10.1016/B978-0-444-86939-5.50148-2,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7212a92,B19Fe75Nb3.6Zr2.4,"Yao, J.H., Yang, H., Zhang, J., Wang, J.Q., Li, Y.: Journal of Materials Research 23 (2008) 392–406",AM,,,,,,,Carter,809.0,,,,852.0,1408.0,,,,,,,,,,,
60490a203e6da430a7212a93,B19Fe75P6,"Durand, J., Yung, M.: Amorphous Magnetism II, Levy, R.A., Hasegawa, R. (eds.), New York: Plenum Press, 1977, p. 275-288.",CR,Melt Spinning,Ribbon,,,,MS  XRD,Carter,,,10.1007/978-1-4613-4178-9_27,,,,,,,,,,,,,,
60490a203e6da430a7212a94,B19Fe75Si6,"Gonser, U., Ghafari, M., Ackermann, M., Klein, H.P., Bauer, J., Wagner, H.-G.: Proc. 4thInt. Conf. Rapidly Quenched Met., Sendai, Masumoto, T., Suzuki, K. (eds.), The JapanInstitute of Metals 1 (1982) 639-642.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.035,DTA  TEM  UPS  XRD  -,Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a7212a95,B19Fe76Ni5,"Battezzati, L., Antonione, C., Riontino, G.: J. Non-Cryst. Solids 89 (1987) 114-130.",AM,Melt Spinning,Ribbon,Width X Thickness,0.5-1,0.02,AES  EMA  SEM  TEM  XRD ,Carter,,,10.1016/S0022-3093(87)80327-7,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7212a96,B19Fe77Mn4,"Battezzati, L., Antonione, C., Riontino, G.: J. Non-Cryst. Solids 89 (1987) 114-130.",AM,Melt Spinning,Ribbon,,,,,Carter,,,10.1016/S0022-3093(87)80327-7,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7212a97,B19Fe77Nd4,"Mueller, K.-H., Schneider, J., Handstein, A., Eckert, D., Nothnagel, P.: Mater. Sci. Eng. A133 (1991) 151-153.",AM,Quenching,Ribbon,,,, XRD TEM,Carter,,,10.1016/0921-5093(91)90036-M,,,,,,,,,,,,,,
60490a203e6da430a7212a98,B19Fe77P4,"Durand, J., Yung, M.: Amorphous Magnetism II, Levy, R.A., Hasegawa, R. (eds.), New York: Plenum Press, 1977, p. 275-288.",CR,Melt Spinning,Ribbon,,,,MS  XRD,Carter,,,10.1007/978-1-4613-4178-9_27,,,,,,,,,,,,,,
60490a203e6da430a7212a99,B19Fe78Zr3,"['Ohnuma, S., Nose, M., Shirakawa, K., Masumoto, T.: Sci. Rep. Res. Inst. Tohoku Univ.Ser. A 29 (1981) 254-264.'
 'Nose, M.: Doctor Thesis, Tohoku University, 1988.']",AM,Melt Spinning,Ribbon,,,,,Carter,,,,,,,['CR' 'Radio Frequency Melting'],,,,,,,,,,
60490a203e6da430a7212a9a,B19Fe81,"Durand, J., Yung, M.: Amorphous Magnetism II, Levy, R.A., Hasegawa, R. (eds.), New York: Plenum Press, 1977, p. 275-288.",CR,Melt Spinning,Ribbon,,,,MS  XRD,Carter,,,10.1007/978-1-4613-4178-9_27,,,,,,,,,,,,,,
60490a203e6da430a7212a9b,B19Fe81,"Riontino, G., Marino, F.: Scr. Metall. 18 (1984) 13-17.",AM,Melt Spinning,Ribbon,,,,['XRD ' ' XRD ' 'AES  EMA  SEM  TEM  XRD ' 'TEM XRD' ' TEM  XRD '],Carter,,,10.1016/0036-9748(84)90081-4,,,,,,,,,,,,,,
60490a203e6da430a7212a9c,B19Fe81,"Sugawara, E., Katayama, T., Masumoto, T.: J. Magn. Soc. Jpn. 11: Suppl. S1 (1987) 277-280.",AM,Deposition,Thin Film,,,,TEM XRD,Carter,,,10.3379/jmsjmag.11.S1_277,,,,,Vacuum,,,,,,,,,
60490a203e6da430a7212a9d,B19Fe81,"Kaczkowski, Z., Kisdi-Koszo, E., Potocky, L.: Mater. Sci. Eng. A 133 (1991) 220-222.",AM,Melt Spinning,Ribbon,,,, TEM  XRD,Carter,,,10.1016/0921-5093(91)90054-Q,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7212a9e,B19Fe81,"Battezzati, L., Antonione, C., Riontino, G.: J. Non-Cryst. Solids 89 (1987) 114-130.",AM,Melt Spinning,Ribbon,Width X Thickness,['0.5-1' nan ' 0.5-1' '0.5-1 '],['0.02' nan '0.2'],"[nan 'XRD ' 'AES  EMA  SEM  TEM  XRD '
 'DTA  MS  OM  SEM  TEM  UPS  XRD  -' 'TEM XRD' ' TEM  XRD ']",Carter,,,10.1016/S0022-3093(87)80327-7,,,,,[nan 'Air' 'Ar-gas'],,,,,,,,,
60490a203e6da430a7212a9f,B19Ni67Si14,"Inoue, A., Masumoto, T., Kikuchi, M., Minemura, T.: Sci. Rep. Res. Inst. Tohoku Univ. Ser. A 27 (1979) 127-146.",CR,Melt Spinning,Ribbon,Width X Thickness,2.0-3.0,0.04-0.08, TEM  XRD ,Carter,,,,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a7212aa0,B1Cu20Ni24Si2Sn3Ti50,,,,,,,,,Ben,726.0,1310.0,10.1016/j.jallcom.2008.07.087,1.0,800.0,,,,,,,,,,,,
60490a203e6da430a7212aa1,B1Cu20Ni24Si2Sn3Ti50,,,,,,,,,Lane,726.0,1310.0,10.1016/j.jallcom.2008.07.087,1.0,800.0,,,,,,,,,,,,
60490a203e6da430a7212aa2,B1Cu20Ni24Si2Sn3Ti50,"Z.P. Lu, H. Tan, Y. Li, S.C. Ng, Scripta Mater. 42 (2000) 667.",AM,Melt Casting,Wedge,,,,,Carter,726.0,1310.0,10.1016/S1359-6462(99)00417-0,,800.0,,,,,1.0,,,,,,,
60490a203e6da430a7212aa3,B1Cu20Zr79,"Fan, C.: Master Dissertation, Tohoku University, 1995. ",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.03,TEM XRD,Carter,,,,,,,Arc Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7212aa4,B1Cu30Zr69,"Fan, C.: Master Dissertation, Tohoku University, 1995. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.03,TEM XRD,Carter,,,,,,,Arc Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7212aa5,B1Cu40Zr59,"Fan, C.: Master Dissertation, Tohoku University, 1995. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.03,TEM XRD,Carter,,,,,,,Arc Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7212aa6,B1Cu50Ti20Zr29,"Hu, C.-J., Wu, H.-M.: Journal of Alloys and Compounds 434–435 (2007) 390–393.",AM,,,,,,,Carter,,,10.1016/j.jallcom.2006.08.219,,737.0,,,,,,,,,,,,
60490a203e6da430a7212aa7,B1Cu50Ti30Zr19,"Hu, C.-J., Wu, H.-M.: Journal of Alloys and Compounds 434–435 (2007) 390–393.",AM,,,,,,,Carter,672.0,,10.1016/j.jallcom.2006.08.219,,725.0,,,,,,,,,,,,
60490a203e6da430a7212aa8,B1Cu50Zr49,"Fan, C.: Master Dissertation, Tohoku University, 1995. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.03,TEM XRD,Carter,,,,,,,Arc Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7212aa9,B1Cu60Zr39,"Fan, C.: Master Dissertation, Tohoku University, 1995. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.03,TEM XRD,Carter,,,,,,,Arc Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7212aaa,B1Cu70Zr29,"Fan, C.: Master Dissertation, Tohoku University, 1995. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.03,TEM XRD,Carter,,,,,,,Arc Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7212aab,B1Cu75Zr24,"Fan, C.: Master Dissertation, Tohoku University, 1995. ",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.03,TEM XRD,Carter,,,,,,,Arc Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7212aac,B1Fe90Zr9,"Kobayashi, H., Onodera, H., Yamauchi, H., Yamamoto, H.: Sci. Rep. Res. Inst. TohokuUniv. Ser. A 33 (1986) 49-57.",AM,Melt Spinning,Ribbon,Width X Thickness,2,0.015,,Carter,,,,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7212aad,B1Fe92Zr7,"Kobayashi, H., Onodera, H., Yamauchi, H., Yamamoto, H.: Sci. Rep. Res. Inst. TohokuUniv. Ser. A 33 (1986) 49-57.",AM,Melt Spinning,Ribbon,Width X Thickness,2,0.015,,Carter,,,,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7212aae,B1Nb36Ni60Sn3,"Choi-Jim, H., Xu, D., Johnson, W.L.: Appl. Phys. Lett. (7) (2003) 1030-1032.",AM,Melt Casting,Wedge,,,,,Carter,882.0,,10.1063/1.1544434,,940.0,,,,,3.0,,,,,,,
60490a203e6da430a7212aaf,B2.32Fe83.56Nb4.84Si5.8Tb3.48,,AM,Melt Casting,Rod,,,,,Carter,860.0,1422.0,10.1016/j.commatsci.2016.02.037,3.0,940.0,,,,,,,,,,,,
60490a203e6da430a7212ab0,B2.32Fe87.04Nb4.84Si5.8,,AM,Melt Casting,Rod,,,,,Carter,835.0,1475.0,10.1016/j.jallcom.2008.07.087,1.5,880.0,,,,,,,,,,,,
60490a203e6da430a7212ab1,B2.3Fe83P14.7,"Chen, H.S.: Scr. Metall. 11 (1977) 367-370.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,MS  XRD,Carter,,,10.1016/0036-9748(77)90268-X,,,,,,,,,,,,,,
60490a203e6da430a7212ab2,B2.3Fe87.9Hf9.8,"Makino, A., Yamamoto, Y., Hirotsu, Y., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A179/180 (1994) 495-500.",AM,Melt Spinning,Ribbon,Thickness,0.2,,XRD,Carter,,,10.1016/0921-5093(94)90254-2,,,,Arc Melting,,,,,,,,,,
60490a203e6da430a7212ab3,B2.5C5Cr2Fe68Mo5Ni5P12.5,,,,,,,,,Ben,688.0,1213.0,10.1016/j.jallcom.2008.07.087,,,,,,,,,,,,,,
60490a203e6da430a7212ab4,B2.5C5Cr2Fe68Mo5Ni5P12.5,,,,,,,,,Lane,688.0,1213.0,10.1038/ncomms10313,6.0,,,,,,,,,,,,,
60490a203e6da430a7212ab5,B2.5C5Fe74.5Mo5.5P12.5,,,,,,,,,Ben,695.0,1219.0,10.1063/1.3651763,,,,,,,,,,,,,,
60490a203e6da430a7212ab6,B2.5C5Fe74.5Mo5.5P12.5,,,,,,,,,Lane,695.0,1219.0,10.1038/ncomms10313,3.0,,,,,,,,,,,,,
